Longitude;Latitude;Diplodus_sargus_sargus;Mullus_surmuletus
0.01;38.21;0;0
0.01;38.31;0;0
0.01;38.41;0;0
0.01;38.51;0;1
0.01;38.61;1;1
0.01;38.91;1;1
0.01;39.01;1;1
0.01;39.11;0;1
0.01;39.21;0;0
0.01;39.31;0;0
0.01;39.41;0;0
0.01;39.51;0;0
0.01;39.61;0;1
0.01;39.71;1;1
0.01;39.81;1;1
0.01;39.91;1;1
0.01;40.01;1;1
0.11;35.91;1;1
0.11;36.01;1;1
0.11;36.11;1;1
0.11;36.21;0;0
0.11;36.31;0;0
0.11;36.41;0;0
0.11;36.51;0;0
0.11;36.61;0;0
0.11;36.71;0;0
0.11;36.81;0;0
0.11;36.91;0;0
0.11;37.01;0;0
0.11;37.11;0;0
0.11;37.21;0;0
0.11;37.31;0;0
0.11;37.41;0;0
0.11;37.51;0;0
0.11;37.61;0;0
0.11;37.71;0;0
0.11;37.81;0;0
0.11;37.91;0;0
0.11;38.01;0;0
0.11;38.11;0;0
0.11;38.21;0;0
0.11;38.31;0;0
0.11;38.41;0;0
0.11;38.51;0;1
0.11;38.61;1;1
0.11;38.71;1;1
0.11;38.81;1;1
0.11;38.91;1;1
0.11;39.01;0;1
0.11;39.11;0;0
0.11;39.21;0;0
0.11;39.31;0;0
0.11;39.41;0;0
0.11;39.51;0;0
0.11;39.61;0;0
0.11;39.71;0;1
0.11;39.81;1;1
0.11;39.91;1;1
0.11;40.01;1;1
0.11;40.11;1;1
0.21;36.11;1;1
0.21;36.21;1;1
0.21;36.31;0;0
0.21;36.41;0;0
0.21;36.51;0;0
0.21;36.61;0;0
0.21;36.71;0;0
0.21;36.81;0;0
0.21;36.91;0;0
0.21;37.01;0;0
0.21;37.11;0;0
0.21;37.21;0;0
0.21;37.31;0;0
0.21;37.41;0;0
0.21;37.51;0;0
0.21;37.61;0;0
0.21;37.71;0;0
0.21;37.81;0;0
0.21;37.91;0;0
0.21;38.01;0;0
0.21;38.11;0;0
0.21;38.21;0;0
0.21;38.31;0;0
0.21;38.41;0;0
0.21;38.51;0;1
0.21;38.61;1;1
0.21;38.71;1;1
0.21;38.81;1;1
0.21;38.91;0;1
0.21;39.01;0;0
0.21;39.11;0;0
0.21;39.21;0;0
0.21;39.31;0;0
0.21;39.41;0;0
0.21;39.51;0;0
0.21;39.61;0;0
0.21;39.71;0;1
0.21;39.81;0;1
0.21;39.91;0;1
0.21;40.01;1;1
0.21;40.11;1;1
0.21;40.21;1;1
0.31;36.11;1;1
0.31;36.21;1;1
0.31;36.31;0;0
0.31;36.41;0;0
0.31;36.51;0;0
0.31;36.61;0;0
0.31;36.71;0;0
0.31;36.81;0;0
0.31;36.91;0;0
0.31;37.01;0;0
0.31;37.11;0;0
0.31;37.21;0;0
0.31;37.31;0;0
0.31;37.41;0;0
0.31;37.51;0;0
0.31;37.61;0;0
0.31;37.71;0;0
0.31;37.81;0;0
0.31;37.91;0;0
0.31;38.01;0;0
0.31;38.11;0;0
0.31;38.21;0;0
0.31;38.31;0;0
0.31;38.41;0;0
0.31;38.51;0;0
0.31;38.61;0;1
0.31;38.71;0;1
0.31;38.81;0;1
0.31;38.91;0;0
0.31;39.01;0;0
0.31;39.11;0;0
0.31;39.21;0;0
0.31;39.31;0;0
0.31;39.41;0;0
0.31;39.51;0;0
0.31;39.61;0;0
0.31;39.71;0;0
0.31;39.81;0;1
0.31;39.91;0;1
0.31;40.01;0;1
0.31;40.11;1;1
0.31;40.21;1;1
0.31;40.31;1;1
0.41;36.21;1;1
0.41;36.31;0;1
0.41;36.41;0;0
0.41;36.51;0;0
0.41;36.61;0;0
0.41;36.71;0;0
0.41;36.81;0;0
0.41;36.91;0;0
0.41;37.01;0;0
0.41;37.11;0;0
0.41;37.21;0;0
0.41;37.31;0;0
0.41;37.41;0;0
0.41;37.51;0;0
0.41;37.61;0;0
0.41;37.71;0;0
0.41;37.81;0;0
0.41;37.91;0;0
0.41;38.01;0;0
0.41;38.11;0;0
0.41;38.21;0;0
0.41;38.31;0;0
0.41;38.41;0;0
0.41;38.51;0;0
0.41;38.61;0;0
0.41;38.71;0;0
0.41;38.81;0;0
0.41;38.91;0;0
0.41;39.01;0;0
0.41;39.11;0;0
0.41;39.21;0;0
0.41;39.31;0;0
0.41;39.41;0;0
0.41;39.51;0;0
0.41;39.61;0;0
0.41;39.71;0;0
0.41;39.81;0;1
0.41;39.91;0;1
0.41;40.01;0;1
0.41;40.11;0;1
0.41;40.21;1;1
0.41;40.31;1;1
0.41;40.41;1;1
0.51;36.21;1;1
0.51;36.31;1;1
0.51;36.41;0;0
0.51;36.51;0;0
0.51;36.61;0;0
0.51;36.71;0;0
0.51;36.81;0;0
0.51;36.91;0;0
0.51;37.01;0;0
0.51;37.11;0;0
0.51;37.21;0;0
0.51;37.31;0;0
0.51;37.41;0;0
0.51;37.51;0;0
0.51;37.61;0;0
0.51;37.71;0;0
0.51;37.81;0;0
0.51;37.91;0;0
0.51;38.01;0;0
0.51;38.11;0;0
0.51;38.21;0;0
0.51;38.31;0;0
0.51;38.41;0;0
0.51;38.51;0;0
0.51;38.61;0;0
0.51;38.71;0;0
0.51;38.81;0;0
0.51;38.91;0;0
0.51;39.01;0;0
0.51;39.11;0;0
0.51;39.21;0;0
0.51;39.31;0;0
0.51;39.41;0;0
0.51;39.51;0;0
0.51;39.61;0;0
0.51;39.71;0;1
0.51;39.81;0;1
0.51;39.91;0;1
0.51;40.01;0;1
0.51;40.11;0;1
0.51;40.21;0;1
0.51;40.31;1;1
0.51;40.41;1;1
0.51;40.51;1;1
0.51;40.61;1;1
0.61;36.31;1;1
0.61;36.41;0;0
0.61;36.51;0;0
0.61;36.61;0;0
0.61;36.71;0;0
0.61;36.81;0;0
0.61;36.91;0;0
0.61;37.01;0;0
0.61;37.11;0;0
0.61;37.21;0;0
0.61;37.31;0;0
0.61;37.41;0;0
0.61;37.51;0;0
0.61;37.61;0;0
0.61;37.71;0;0
0.61;37.81;0;0
0.61;37.91;0;0
0.61;38.01;0;0
0.61;38.11;0;0
0.61;38.21;0;0
0.61;38.31;0;0
0.61;38.41;0;0
0.61;38.51;0;0
0.61;38.61;0;0
0.61;38.71;0;0
0.61;38.81;0;0
0.61;38.91;0;0
0.61;39.01;0;0
0.61;39.11;0;0
0.61;39.21;0;0
0.61;39.31;0;0
0.61;39.41;0;0
0.61;39.51;0;0
0.61;39.61;0;0
0.61;39.71;1;1
0.61;39.81;0;1
0.61;39.91;0;1
0.61;40.01;0;1
0.61;40.11;0;1
0.61;40.21;0;1
0.61;40.31;0;1
0.61;40.41;1;1
0.61;40.51;1;1
0.61;40.61;1;1
0.71;36.31;1;1
0.71;36.41;0;1
0.71;36.51;0;0
0.71;36.61;0;0
0.71;36.71;0;0
0.71;36.81;0;0
0.71;36.91;0;0
0.71;37.01;0;0
0.71;37.11;0;0
0.71;37.21;0;0
0.71;37.31;0;0
0.71;37.41;0;0
0.71;37.51;0;0
0.71;37.61;0;0
0.71;37.71;0;0
0.71;37.81;0;0
0.71;37.91;0;0
0.71;38.01;0;0
0.71;38.11;0;0
0.71;38.21;0;0
0.71;38.31;0;0
0.71;38.41;0;0
0.71;38.51;0;0
0.71;38.61;0;0
0.71;38.71;0;0
0.71;38.81;0;0
0.71;38.91;0;0
0.71;39.01;0;0
0.71;39.11;0;0
0.71;39.21;0;0
0.71;39.31;0;0
0.71;39.41;0;0
0.71;39.51;0;0
0.71;39.61;0;0
0.71;39.71;0;0
0.71;39.81;0;1
0.71;39.91;0;1
0.71;40.01;0;1
0.71;40.11;0;1
0.71;40.21;0;1
0.71;40.31;0;1
0.71;40.41;1;1
0.71;40.51;1;1
0.71;40.61;1;1
0.71;40.81;1;1
0.71;40.91;0;0
0.81;36.31;1;1
0.81;36.41;1;1
0.81;36.51;0;0
0.81;36.61;0;0
0.81;36.71;0;0
0.81;36.81;0;0
0.81;36.91;0;0
0.81;37.01;0;0
0.81;37.11;0;0
0.81;37.21;0;0
0.81;37.31;0;0
0.81;37.41;0;0
0.81;37.51;0;0
0.81;37.61;0;0
0.81;37.71;0;0
0.81;37.81;0;0
0.81;37.91;0;0
0.81;38.01;0;0
0.81;38.11;0;0
0.81;38.21;0;0
0.81;38.31;0;0
0.81;38.41;0;0
0.81;38.51;0;0
0.81;38.61;0;0
0.81;38.71;0;0
0.81;38.81;0;0
0.81;38.91;0;0
0.81;39.01;0;0
0.81;39.11;0;0
0.81;39.21;0;0
0.81;39.31;0;0
0.81;39.41;0;0
0.81;39.51;0;0
0.81;39.61;0;0
0.81;39.71;0;0
0.81;39.81;0;0
0.81;39.91;0;1
0.81;40.01;0;1
0.81;40.11;0;1
0.81;40.21;0;1
0.81;40.31;0;1
0.81;40.41;0;1
0.81;40.51;1;1
0.81;40.61;1;1
0.81;40.71;1;1
0.81;40.81;1;1
0.81;40.91;1;1
0.91;36.41;1;1
0.91;36.51;0;1
0.91;36.61;0;0
0.91;36.71;0;0
0.91;36.81;0;0
0.91;36.91;0;0
0.91;37.01;0;0
0.91;37.11;0;0
0.91;37.21;0;0
0.91;37.31;0;0
0.91;37.41;0;0
0.91;37.51;0;0
0.91;37.61;0;0
0.91;37.71;0;0
0.91;37.81;0;0
0.91;37.91;0;0
0.91;38.01;0;0
0.91;38.11;0;0
0.91;38.21;0;0
0.91;38.31;0;0
0.91;38.41;0;0
0.91;38.51;0;0
0.91;38.61;0;0
0.91;38.71;0;0
0.91;38.81;0;0
0.91;38.91;0;0
0.91;39.01;0;0
0.91;39.11;0;0
0.91;39.21;0;0
0.91;39.31;0;0
0.91;39.41;0;0
0.91;39.51;0;0
0.91;39.61;0;0
0.91;39.71;0;0
0.91;39.81;0;0
0.91;39.91;0;0
0.91;40.01;0;1
0.91;40.11;0;1
0.91;40.21;0;1
0.91;40.31;0;1
0.91;40.41;0;1
0.91;40.51;0;1
0.91;40.61;1;1
0.91;40.71;1;1
0.91;40.81;1;1
0.91;40.91;1;1
0.91;41.01;1;1
1.01;36.41;1;1
1.01;36.51;1;1
1.01;36.61;0;0
1.01;36.71;0;0
1.01;36.81;0;0
1.01;36.91;0;0
1.01;37.01;0;0
1.01;37.11;0;0
1.01;37.21;0;0
1.01;37.31;0;0
1.01;37.41;0;0
1.01;37.51;0;0
1.01;37.61;0;0
1.01;37.71;0;0
1.01;37.81;0;0
1.01;37.91;0;0
1.01;38.01;0;0
1.01;38.11;0;0
1.01;38.21;0;0
1.01;38.31;0;0
1.01;38.41;0;0
1.01;38.51;0;0
1.01;38.61;0;0
1.01;38.71;0;0
1.01;38.81;0;0
1.01;38.91;0;0
1.01;39.01;0;0
1.01;39.11;0;0
1.01;39.21;0;0
1.01;39.31;0;0
1.01;39.41;0;0
1.01;39.51;0;0
1.01;39.61;0;0
1.01;39.71;0;0
1.01;39.81;0;0
1.01;39.91;0;0
1.01;40.01;0;0
1.01;40.11;0;1
1.01;40.21;0;1
1.01;40.31;0;1
1.01;40.41;0;1
1.01;40.51;0;1
1.01;40.61;0;1
1.01;40.71;0;1
1.01;40.81;0;1
1.01;40.91;0;1
1.01;41.01;1;1
1.01;41.11;1;1
1.11;36.51;1;1
1.11;36.61;0;0
1.11;36.71;0;0
1.11;36.81;0;0
1.11;36.91;0;0
1.11;37.01;0;0
1.11;37.11;0;0
1.11;37.21;0;0
1.11;37.31;0;0
1.11;37.41;0;0
1.11;37.51;0;0
1.11;37.61;0;0
1.11;37.71;0;0
1.11;37.81;0;0
1.11;37.91;0;0
1.11;38.01;0;0
1.11;38.11;0;0
1.11;38.21;0;0
1.11;38.31;0;0
1.11;38.41;0;0
1.11;38.51;0;0
1.11;38.61;0;1
1.11;38.71;0;0
1.11;38.81;0;0
1.11;38.91;0;0
1.11;39.01;0;0
1.11;39.11;0;0
1.11;39.21;0;0
1.11;39.31;0;0
1.11;39.41;0;0
1.11;39.51;0;0
1.11;39.61;0;0
1.11;39.71;0;0
1.11;39.81;0;0
1.11;39.91;0;0
1.11;40.01;0;0
1.11;40.11;0;1
1.11;40.21;0;0
1.11;40.31;0;0
1.11;40.41;0;0
1.11;40.51;0;0
1.11;40.61;0;0
1.11;40.71;0;0
1.11;40.81;0;1
1.11;40.91;0;1
1.11;41.01;1;1
1.11;41.11;1;1
1.21;36.51;1;1
1.21;36.61;0;0
1.21;36.71;0;0
1.21;36.81;0;0
1.21;36.91;0;0
1.21;37.01;0;0
1.21;37.11;0;0
1.21;37.21;0;0
1.21;37.31;0;0
1.21;37.41;0;0
1.21;37.51;0;0
1.21;37.61;0;0
1.21;37.71;0;0
1.21;37.81;0;0
1.21;37.91;0;0
1.21;38.01;0;0
1.21;38.11;0;0
1.21;38.21;0;0
1.21;38.31;0;0
1.21;38.41;0;0
1.21;38.51;0;0
1.21;38.61;0;1
1.21;38.71;0;1
1.21;38.81;0;1
1.21;38.91;1;1
1.21;39.01;1;1
1.21;39.11;0;0
1.21;39.21;0;0
1.21;39.31;0;0
1.21;39.41;0;0
1.21;39.51;0;0
1.21;39.61;0;0
1.21;39.71;0;0
1.21;39.81;0;0
1.21;39.91;0;0
1.21;40.01;0;0
1.21;40.11;0;0
1.21;40.21;0;0
1.21;40.31;0;0
1.21;40.41;0;0
1.21;40.51;0;0
1.21;40.61;0;0
1.21;40.71;0;0
1.21;40.81;0;0
1.21;40.91;0;1
1.21;41.01;1;1
1.21;41.11;1;1
1.31;36.51;1;1
1.31;36.61;0;0
1.31;36.71;0;0
1.31;36.81;0;0
1.31;36.91;0;0
1.31;37.01;0;0
1.31;37.11;0;0
1.31;37.21;0;0
1.31;37.31;0;0
1.31;37.41;0;0
1.31;37.51;0;0
1.31;37.61;0;0
1.31;37.71;0;0
1.31;37.81;0;0
1.31;37.91;0;0
1.31;38.01;0;0
1.31;38.11;0;0
1.31;38.21;0;0
1.31;38.31;0;0
1.31;38.41;0;0
1.31;38.51;0;0
1.31;38.61;1;1
1.31;38.71;1;1
1.31;38.81;1;1
1.31;38.91;1;1
1.31;39.01;1;1
1.31;39.11;0;0
1.31;39.21;0;0
1.31;39.31;0;0
1.31;39.41;0;0
1.31;39.51;0;0
1.31;39.61;0;0
1.31;39.71;0;0
1.31;39.81;0;0
1.31;39.91;0;0
1.31;40.01;0;0
1.31;40.11;0;0
1.31;40.21;0;0
1.31;40.31;0;0
1.31;40.41;0;0
1.31;40.51;0;0
1.31;40.61;0;0
1.31;40.71;0;0
1.31;40.81;0;0
1.31;40.91;0;0
1.31;41.01;0;1
1.31;41.11;1;1
1.41;36.51;0;1
1.41;36.61;0;0
1.41;36.71;0;0
1.41;36.81;0;0
1.41;36.91;0;0
1.41;37.01;0;0
1.41;37.11;0;0
1.41;37.21;0;0
1.41;37.31;0;0
1.41;37.41;0;0
1.41;37.51;0;0
1.41;37.61;0;0
1.41;37.71;0;0
1.41;37.81;0;0
1.41;37.91;0;0
1.41;38.01;0;0
1.41;38.11;0;0
1.41;38.21;0;0
1.41;38.31;0;0
1.41;38.41;0;0
1.41;38.51;0;1
1.41;38.61;1;1
1.41;38.71;1;1
1.41;38.81;1;1
1.41;38.91;1;1
1.41;39.11;1;1
1.41;39.21;0;0
1.41;39.31;0;0
1.41;39.41;0;0
1.41;39.51;0;0
1.41;39.61;0;0
1.41;39.71;0;0
1.41;39.81;0;0
1.41;39.91;0;0
1.41;40.01;0;0
1.41;40.11;0;0
1.41;40.21;0;0
1.41;40.31;0;0
1.41;40.41;0;0
1.41;40.51;0;0
1.41;40.61;0;0
1.41;40.71;0;0
1.41;40.81;0;0
1.41;40.91;0;0
1.41;41.01;0;0
1.41;41.11;1;1
1.51;36.51;0;0
1.51;36.61;0;0
1.51;36.71;0;0
1.51;36.81;0;0
1.51;36.91;0;0
1.51;37.01;0;0
1.51;37.11;0;0
1.51;37.21;0;0
1.51;37.31;0;0
1.51;37.41;0;0
1.51;37.51;0;0
1.51;37.61;0;0
1.51;37.71;0;0
1.51;37.81;0;0
1.51;37.91;0;0
1.51;38.01;0;0
1.51;38.11;0;0
1.51;38.21;0;0
1.51;38.31;0;0
1.51;38.41;0;0
1.51;38.51;0;0
1.51;38.61;1;1
1.51;38.71;1;1
1.51;38.81;1;1
1.51;38.91;1;1
1.51;39.01;1;1
1.51;39.11;1;1
1.51;39.21;0;0
1.51;39.31;0;0
1.51;39.41;0;0
1.51;39.51;0;0
1.51;39.61;0;0
1.51;39.71;0;0
1.51;39.81;0;0
1.51;39.91;0;0
1.51;40.01;0;0
1.51;40.11;0;0
1.51;40.21;0;0
1.51;40.31;0;0
1.51;40.41;0;0
1.51;40.51;0;0
1.51;40.61;0;0
1.51;40.71;0;0
1.51;40.81;0;0
1.51;40.91;0;0
1.51;41.01;0;0
1.51;41.11;1;1
1.51;41.21;1;1
1.61;36.51;1;1
1.61;36.61;0;0
1.61;36.71;0;0
1.61;36.81;0;0
1.61;36.91;0;0
1.61;37.01;0;0
1.61;37.11;0;0
1.61;37.21;0;0
1.61;37.31;0;0
1.61;37.41;0;0
1.61;37.51;0;0
1.61;37.61;0;0
1.61;37.71;0;0
1.61;37.81;0;0
1.61;37.91;0;0
1.61;38.01;0;0
1.61;38.11;0;0
1.61;38.21;0;0
1.61;38.31;0;0
1.61;38.41;0;0
1.61;38.51;0;0
1.61;38.61;1;1
1.61;38.71;0;0
1.61;38.81;0;0
1.61;38.91;1;1
1.61;39.01;1;1
1.61;39.11;1;1
1.61;39.21;0;0
1.61;39.31;0;0
1.61;39.41;0;0
1.61;39.51;0;0
1.61;39.61;0;0
1.61;39.71;0;0
1.61;39.81;0;0
1.61;39.91;0;0
1.61;40.01;0;0
1.61;40.11;0;0
1.61;40.21;0;0
1.61;40.31;0;0
1.61;40.41;0;0
1.61;40.51;0;0
1.61;40.61;0;0
1.61;40.71;0;0
1.61;40.81;0;0
1.61;40.91;0;0
1.61;41.01;0;0
1.61;41.11;0;1
1.61;41.21;1;1
1.71;36.51;1;1
1.71;36.61;0;0
1.71;36.71;0;0
1.71;36.81;0;0
1.71;36.91;0;0
1.71;37.01;0;0
1.71;37.11;0;0
1.71;37.21;0;0
1.71;37.31;0;0
1.71;37.41;0;0
1.71;37.51;0;0
1.71;37.61;0;0
1.71;37.71;0;0
1.71;37.81;0;0
1.71;37.91;0;0
1.71;38.01;0;0
1.71;38.11;0;0
1.71;38.21;0;0
1.71;38.31;0;0
1.71;38.41;0;0
1.71;38.51;0;0
1.71;38.61;0;0
1.71;38.71;0;0
1.71;38.81;0;0
1.71;38.91;0;0
1.71;39.01;1;1
1.71;39.11;0;1
1.71;39.21;0;0
1.71;39.31;0;0
1.71;39.41;0;0
1.71;39.51;0;0
1.71;39.61;0;0
1.71;39.71;0;0
1.71;39.81;0;0
1.71;39.91;0;0
1.71;40.01;0;0
1.71;40.11;0;0
1.71;40.21;0;0
1.71;40.31;0;0
1.71;40.41;0;0
1.71;40.51;0;0
1.71;40.61;0;0
1.71;40.71;0;0
1.71;40.81;0;0
1.71;40.91;0;0
1.71;41.01;0;0
1.71;41.11;0;1
1.71;41.21;1;1
1.81;36.61;0;0
1.81;36.71;0;0
1.81;36.81;0;0
1.81;36.91;0;0
1.81;37.01;0;0
1.81;37.11;0;0
1.81;37.21;0;0
1.81;37.31;0;0
1.81;37.41;0;0
1.81;37.51;0;0
1.81;37.61;0;0
1.81;37.71;0;0
1.81;37.81;0;0
1.81;37.91;0;0
1.81;38.01;0;0
1.81;38.11;0;0
1.81;38.21;0;0
1.81;38.31;0;0
1.81;38.41;0;0
1.81;38.51;0;0
1.81;38.61;0;0
1.81;38.71;0;0
1.81;38.81;0;0
1.81;38.91;0;0
1.81;39.01;0;0
1.81;39.11;0;0
1.81;39.21;0;0
1.81;39.31;0;0
1.81;39.41;0;0
1.81;39.51;0;0
1.81;39.61;0;0
1.81;39.71;0;0
1.81;39.81;0;0
1.81;39.91;0;0
1.81;40.01;0;0
1.81;40.11;0;0
1.81;40.21;0;0
1.81;40.31;0;0
1.81;40.41;0;0
1.81;40.51;0;0
1.81;40.61;0;0
1.81;40.71;0;0
1.81;40.81;0;0
1.81;40.91;0;0
1.81;41.01;0;0
1.81;41.11;0;1
1.81;41.21;1;1
1.91;36.61;1;1
1.91;36.71;0;0
1.91;36.81;0;0
1.91;36.91;0;0
1.91;37.01;0;0
1.91;37.11;0;0
1.91;37.21;0;0
1.91;37.31;0;0
1.91;37.41;0;0
1.91;37.51;0;0
1.91;37.61;0;0
1.91;37.71;0;0
1.91;37.81;0;0
1.91;37.91;0;0
1.91;38.01;0;0
1.91;38.11;0;0
1.91;38.21;0;0
1.91;38.31;0;0
1.91;38.41;0;0
1.91;38.51;0;0
1.91;38.61;0;0
1.91;38.71;0;0
1.91;38.81;0;0
1.91;38.91;0;0
1.91;39.01;0;0
1.91;39.11;0;0
1.91;39.21;0;0
1.91;39.31;0;0
1.91;39.41;0;0
1.91;39.51;0;0
1.91;39.61;0;0
1.91;39.71;0;0
1.91;39.81;0;0
1.91;39.91;0;0
1.91;40.01;0;0
1.91;40.11;0;0
1.91;40.21;0;0
1.91;40.31;0;0
1.91;40.41;0;0
1.91;40.51;0;0
1.91;40.61;0;0
1.91;40.71;0;0
1.91;40.81;0;0
1.91;40.91;0;0
1.91;41.01;0;0
1.91;41.11;1;1
1.91;41.21;1;1
2.01;36.61;1;1
2.01;36.71;0;0
2.01;36.81;0;0
2.01;36.91;0;0
2.01;37.01;0;0
2.01;37.11;0;0
2.01;37.21;0;0
2.01;37.31;0;0
2.01;37.41;0;0
2.01;37.51;0;0
2.01;37.61;0;0
2.01;37.71;0;0
2.01;37.81;0;0
2.01;37.91;0;0
2.01;38.01;0;0
2.01;38.11;0;0
2.01;38.21;0;0
2.01;38.31;0;0
2.01;38.41;0;0
2.01;38.51;0;0
2.01;38.61;0;0
2.01;38.71;0;0
2.01;38.81;0;0
2.01;38.91;0;0
2.01;39.01;0;0
2.01;39.11;0;0
2.01;39.21;0;0
2.01;39.31;0;0
2.01;39.41;0;0
2.01;39.51;0;0
2.01;39.61;0;0
2.01;39.71;0;0
2.01;39.81;0;0
2.01;39.91;0;0
2.01;40.01;0;0
2.01;40.11;0;0
2.01;40.21;0;0
2.01;40.31;0;0
2.01;40.41;0;0
2.01;40.51;0;0
2.01;40.61;0;0
2.01;40.71;0;0
2.01;40.81;0;0
2.01;40.91;0;0
2.01;41.01;0;0
2.01;41.11;0;1
2.01;41.21;1;1
2.01;41.31;1;1
2.11;36.61;1;1
2.11;36.71;0;0
2.11;36.81;0;0
2.11;36.91;0;0
2.11;37.01;0;0
2.11;37.11;0;0
2.11;37.21;0;0
2.11;37.31;0;0
2.11;37.41;0;0
2.11;37.51;0;0
2.11;37.61;0;0
2.11;37.71;0;0
2.11;37.81;0;0
2.11;37.91;0;0
2.11;38.01;0;0
2.11;38.11;0;0
2.11;38.21;0;0
2.11;38.31;0;0
2.11;38.41;0;0
2.11;38.51;0;0
2.11;38.61;0;0
2.11;38.71;0;0
2.11;38.81;0;0
2.11;38.91;0;0
2.11;39.01;0;0
2.11;39.11;0;0
2.11;39.21;0;0
2.11;39.31;0;0
2.11;39.41;0;0
2.11;39.51;0;0
2.11;39.61;0;0
2.11;39.71;0;0
2.11;39.81;0;0
2.11;39.91;0;0
2.11;40.01;0;0
2.11;40.11;0;0
2.11;40.21;0;0
2.11;40.31;0;0
2.11;40.41;0;0
2.11;40.51;0;0
2.11;40.61;0;0
2.11;40.71;0;0
2.11;40.81;0;0
2.11;40.91;0;0
2.11;41.01;0;0
2.11;41.11;0;0
2.11;41.21;0;1
2.11;41.31;1;1
2.21;36.61;1;1
2.21;36.71;0;0
2.21;36.81;0;0
2.21;36.91;0;0
2.21;37.01;0;0
2.21;37.11;0;0
2.21;37.21;0;0
2.21;37.31;0;0
2.21;37.41;0;0
2.21;37.51;0;0
2.21;37.61;0;0
2.21;37.71;0;0
2.21;37.81;0;0
2.21;37.91;0;0
2.21;38.01;0;0
2.21;38.11;0;0
2.21;38.21;0;0
2.21;38.31;0;0
2.21;38.41;0;0
2.21;38.51;0;0
2.21;38.61;0;0
2.21;38.71;0;0
2.21;38.81;0;0
2.21;38.91;0;0
2.21;39.01;0;0
2.21;39.11;0;0
2.21;39.21;0;0
2.21;39.31;0;0
2.21;39.41;0;0
2.21;39.51;0;0
2.21;39.61;0;0
2.21;39.71;0;0
2.21;39.81;0;0
2.21;39.91;0;0
2.21;40.01;0;0
2.21;40.11;0;0
2.21;40.21;0;0
2.21;40.31;0;0
2.21;40.41;0;0
2.21;40.51;0;0
2.21;40.61;0;0
2.21;40.71;0;0
2.21;40.81;0;0
2.21;40.91;0;0
2.21;41.01;0;0
2.21;41.11;0;0
2.21;41.21;0;0
2.21;41.31;1;1
2.21;41.41;1;1
2.31;36.61;1;1
2.31;36.71;0;0
2.31;36.81;0;0
2.31;36.91;0;0
2.31;37.01;0;0
2.31;37.11;0;0
2.31;37.21;0;0
2.31;37.31;0;0
2.31;37.41;0;0
2.31;37.51;0;0
2.31;37.61;0;0
2.31;37.71;0;0
2.31;37.81;0;0
2.31;37.91;0;0
2.31;38.01;0;0
2.31;38.11;0;0
2.31;38.21;0;0
2.31;38.31;0;0
2.31;38.41;0;0
2.31;38.51;0;0
2.31;38.61;0;0
2.31;38.71;0;0
2.31;38.81;0;0
2.31;38.91;0;0
2.31;39.01;0;0
2.31;39.11;0;0
2.31;39.21;0;0
2.31;39.31;0;0
2.31;39.41;0;0
2.31;39.51;1;1
2.31;39.61;1;1
2.31;39.71;0;0
2.31;39.81;0;0
2.31;39.91;0;0
2.31;40.01;0;0
2.31;40.11;0;0
2.31;40.21;0;0
2.31;40.31;0;0
2.31;40.41;0;0
2.31;40.51;0;0
2.31;40.61;0;0
2.31;40.71;0;0
2.31;40.81;0;0
2.31;40.91;0;0
2.31;41.01;0;0
2.31;41.11;0;0
2.31;41.21;0;0
2.31;41.31;0;1
2.31;41.41;1;1
2.31;41.51;1;1
2.41;36.61;1;1
2.41;36.71;0;1
2.41;36.81;0;0
2.41;36.91;0;0
2.41;37.01;0;0
2.41;37.11;0;0
2.41;37.21;0;0
2.41;37.31;0;0
2.41;37.41;0;0
2.41;37.51;0;0
2.41;37.61;0;0
2.41;37.71;0;0
2.41;37.81;0;0
2.41;37.91;0;0
2.41;38.01;0;0
2.41;38.11;0;0
2.41;38.21;0;0
2.41;38.31;0;0
2.41;38.41;0;0
2.41;38.51;0;0
2.41;38.61;0;0
2.41;38.71;1;1
2.41;38.81;0;0
2.41;38.91;0;0
2.41;39.01;0;0
2.41;39.11;0;0
2.41;39.21;0;0
2.41;39.31;0;0
2.41;39.41;1;1
2.41;39.51;1;1
2.41;39.61;1;0
2.41;39.71;0;1
2.41;39.81;0;0
2.41;39.91;0;0
2.41;40.01;0;0
2.41;40.11;0;0
2.41;40.21;0;0
2.41;40.31;0;0
2.41;40.41;0;0
2.41;40.51;0;0
2.41;40.61;0;0
2.41;40.71;0;0
2.41;40.81;0;0
2.41;40.91;0;0
2.41;41.01;0;0
2.41;41.11;0;0
2.41;41.21;0;0
2.41;41.31;0;1
2.41;41.41;0;1
2.41;41.51;1;1
2.51;36.61;0;1
2.51;36.71;0;0
2.51;36.81;0;0
2.51;36.91;0;0
2.51;37.01;0;0
2.51;37.11;0;0
2.51;37.21;0;0
2.51;37.31;0;0
2.51;37.41;0;0
2.51;37.51;0;0
2.51;37.61;0;0
2.51;37.71;0;0
2.51;37.81;0;0
2.51;37.91;0;0
2.51;38.01;0;0
2.51;38.11;0;0
2.51;38.21;0;0
2.51;38.31;0;0
2.51;38.41;0;0
2.51;38.51;0;0
2.51;38.61;0;0
2.51;38.71;1;1
2.51;38.81;0;0
2.51;38.91;0;0
2.51;39.01;0;0
2.51;39.11;0;0
2.51;39.21;0;0
2.51;39.31;0;0
